__  ____  __  _____   ___  __ ____  ______ 
 --/ __ \/ / / / _ | / _ \/ //_/ / / / __/ 
 -/ /_/ / /_/ / __ |/ , _/ ,< / /_/ /\ \   
1682706810184, 0, 459279
1682706811185, 0, 459279
1682706812185, 0, 459279
1682706813185, 0, 459279
1682706814186, 0, 459279
1682706815186, 0, 459279
1682706816186, 0, 459279
1682706817186, 0, 459279
1682706818187, 0, 459279
1682706819187, 0, 459279
1682706820187, 0, 459279
1682706821188, 0, 459279
1682706822188, 0, 459279
1682706823189, 0, 459279
1682706824189, 0, 459279
1682706825189, 0, 459279
1682706826189, 0, 459279
1682706827190, 0, 459279
1682706828190, 0, 459279
1682706829190, 0, 459279
1682706830191, 0, 459279
1682706831191, 0, 459279
1682706832191, 0, 459279
1682706833192, 0, 459279
1682706834192, 0, 459279
1682706835192, 0, 459279
1682706836193, 0, 459279
1682706837193, 0, 459279
1682706838193, 0, 459279
1682706839193, 0, 459279
1682706840194, 0, 459279
1682706841194, 0, 459279
1682706842194, 0, 459279
1682706843194, 0, 459279
1682706844195, 0, 459279
1682706845195, 0, 459279
1682706846195, 0, 459279
1682706847196, 0, 459279
1682706848196, 0, 459279
1682706849196, 0, 459279
1682706850196, 0, 459279
1682706851197, 0, 459279
1682706852197, 0, 459279
1682706853197, 0, 459279
1682706854198, 0, 459279
12:34:14,455 INFO  ReplicaLoggerClient:140 [executor-thread-1] Saving latencies
12:34:14,466 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
12:34:14,466 INFO  ReplicaLoggerClient:140 [executor-thread-1] Saving latencies
12:34:14,467 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
12:34:14,467 INFO  ReplicaLoggerClient:140 [executor-thread-1] Saving latencies
12:34:14,468 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
12:34:14,468 INFO  ReplicaLoggerClient:140 [executor-thread-1] Saving latencies
12:34:14,469 INFO  ReplicaLoggerClient:152 [executor-thread-1] File save
1682706855198, 0, 459279
1682706856199, 0, 459279
