__  ____  __  _____   ___  __ ____  ______ 
 --/ __ \/ / / / _ | / _ \/ //_/ / / / __/ 
 -/ /_/ / /_/ / __ |/ , _/ ,< / /_/ /\ \   
--\___\_\____/_/ |_/_/|_/_/|_|\____/___/   
07:42:17,076 INFO  quarkus:88 [main] shared-logger 1.0.0-SNAPSHOT on JVM (powered by Quarkus 1.10.2.Final) started in 1.170s. Listening on: http://0.0.0.0:8888
07:42:17,085 INFO  quarkus:91 [main] Profile prod activated. 
07:42:17,086 INFO  quarkus:92 [main] Installed features: [cdi, rest-client, rest-client-jackson, resteasy, resteasy-jackson, smallrye-openapi]
07:42:21,170 INFO  LoggerController:66 [executor-thread-1] loggerRestClients size [2]
07:42:21,228 INFO  LoggerController:101 [executor-thread-1] Registering config [LoggerConfig [id=4, ring=1, replicas=1, pathPrefix=/tmp/]]
07:42:21,228 INFO  LoggerController:109 [executor-thread-1] Calling logger in url id [0] with id [4]
07:42:21,290 INFO  LoggerController:83 [executor-thread-2] Registering replica logger
07:42:21,646 INFO  ReplicaLoggerClient:63 [executor-thread-2] Path created [/tmp/09788fc0-92c5-4f09-bf75-da43b7239182]
1670603025761, 0, 961306
1670603026762, 0, 961306
1670603027762, 0, 961306
1670603028762, 0, 961306
1670603029762, 0, 961306
1670603030762, 0, 961306
1670603031762, 0, 961306
1670603032763, 0, 961306
1670603033763, 0, 961306
1670603034763, 0, 961306
1670603035763, 0, 961306
1670603036763, 0, 961306
1670603037763, 0, 961306
1670603038764, 0, 961306
1670603039764, 0, 961306
1670603040764, 0, 961306
1670603041764, 0, 961306
1670603042764, 0, 961306
1670603043764, 0, 961306
1670603044765, 0, 961306
1670603045765, 0, 961306
1670603046765, 0, 961306
1670603047765, 0, 961306
1670603048765, 0, 961306
1670603049765, 0, 961306
1670603050766, 0, 961306
1670603051766, 0, 961306
1670603052766, 0, 961306
1670603053766, 0, 961306
1670603054766, 0, 961306
1670603055766, 0, 961306
1670603056766, 0, 961306
1670603057767, 0, 961306
1670603058767, 0, 961306
1670603059767, 0, 961306
1670603060767, 0, 961306
1670603061767, 0, 961306
1670603062767, 0, 961306
1670603063768, 0, 961306
1670603064768, 0, 961306
1670603065768, 0, 961306
1670603066768, 0, 961306
1670603067768, 0, 961306
1670603068768, 0, 961306
1670603069769, 0, 961306
1670603070769, 0, 961306
1670603071769, 0, 961306
1670603072769, 0, 961306
1670603073769, 0, 961306
1670603074769, 0, 961306
1670603075770, 0, 961306
1670603076770, 0, 961306
1670603077770, 0, 961306
1670603078770, 0, 961306
1670603079770, 0, 961306
1670603080770, 0, 961306
1670603081771, 0, 961306
1670603082771, 0, 961306
1670603083771, 0, 961306
1670603084771, 0, 961306
1670603085771, 0, 961306
1670603086771, 0, 961306
1670603087772, 0, 961306
1670603088772, 0, 961306
1670603089772, 0, 961306
1670603090772, 0, 961306
1670603091772, 0, 961306
1670603092772, 0, 961306
1670603093773, 0, 961306
1670603094773, 0, 961306
1670603095773, 0, 961306
1670603096773, 0, 961306
1670603097773, 0, 961306
1670603098773, 0, 961306
1670603099773, 0, 961306
1670603100774, 0, 961306
1670603101774, 0, 961306
1670603102774, 0, 961306
1670603103774, 0, 961306
1670603104774, 0, 961306
1670603105774, 0, 961306
1670603106775, 0, 961306
1670603107775, 0, 961306
1670603108775, 0, 961306
1670603109775, 0, 961306
1670603110775, 0, 961306
1670603111776, 0, 961306
1670603112776, 0, 961306
1670603113776, 0, 961306
1670603114776, 0, 961306
1670603115776, 0, 961306
1670603116776, 0, 961306
1670603117777, 0, 961306
1670603118777, 0, 961306
1670603119777, 0, 961306
1670603120777, 0, 961306
1670603121777, 0, 961306
1670603122777, 0, 961306
1670603123778, 0, 961306
1670603124778, 0, 961306
1670603125778, 0, 961306
1670603126778, 0, 961306
1670603127778, 0, 961306
1670603128778, 0, 961306
1670603129778, 0, 961306
1670603130779, 0, 961306
1670603131779, 0, 961306
1670603132779, 0, 961306
1670603133779, 0, 961306
1670603134779, 0, 961306
1670603135779, 0, 961306
1670603136780, 0, 961306
1670603137780, 0, 961306
1670603138780, 0, 961306
1670603139780, 0, 961306
1670603140780, 0, 961306
1670603141780, 0, 961306
1670603142781, 0, 961306
1670603143781, 0, 961306
1670603144781, 0, 961306
1670603145781, 0, 961306
1670603146781, 0, 961306
1670603147781, 0, 961306
1670603148782, 0, 961306
1670603149782, 0, 961306
1670603150782, 0, 961306
1670603151782, 0, 961306
1670603152782, 0, 961306
1670603153782, 0, 961306
1670603154783, 0, 961306
1670603155783, 0, 961306
1670603156783, 0, 961306
1670603157783, 0, 961306
1670603158783, 0, 961306
1670603159783, 0, 961306
1670603160783, 0, 961306
1670603161784, 0, 961306
1670603162784, 0, 961306
1670603163784, 0, 961306
1670603164784, 0, 961306
1670603165784, 0, 961306
1670603166784, 0, 961306
1670603167785, 0, 961306
1670603168785, 0, 961306
1670603169785, 0, 961306
1670603170785, 0, 961306
1670603171785, 0, 961306
1670603172785, 0, 961306
1670603173786, 0, 961306
1670603174786, 0, 961306
1670603175786, 0, 961306
1670603176786, 0, 961306
1670603177786, 0, 961306
1670603178786, 0, 961306
1670603179787, 0, 961306
1670603180787, 0, 961306
1670603181787, 0, 961306
1670603182787, 0, 961306
1670603183787, 0, 961306
1670603184787, 0, 961306
1670603185787, 0, 961306
1670603186788, 0, 961306
1670603187788, 0, 961306
1670603188788, 0, 961306
1670603189788, 0, 961306
1670603190788, 0, 961306
1670603191788, 0, 961306
1670603192789, 0, 961306
1670603193789, 0, 961306
1670603194789, 0, 961306
1670603195789, 0, 961306
1670603196789, 0, 961306
1670603197789, 0, 961306
1670603198790, 0, 961306
1670603199790, 0, 961306
1670603200790, 0, 961306
1670603201790, 0, 961306
1670603202790, 0, 961306
1670603203790, 0, 961306
1670603204791, 0, 961306
1670603205791, 0, 961306
1670603206791, 0, 961306
1670603207791, 0, 961306
1670603208791, 0, 961306
1670603209791, 0, 961306
1670603210792, 0, 961306
1670603211792, 0, 961306
1670603212792, 0, 961306
1670603213792, 0, 961306
1670603214792, 0, 961306
1670603215792, 0, 961306
1670603216793, 0, 961306
1670603217793, 0, 961306
1670603218793, 0, 961306
1670603219793, 0, 961306
1670603220793, 0, 961306
1670603221793, 0, 961306
1670603222794, 0, 961306
1670603223794, 0, 961306
1670603224794, 0, 961306
1670603225794, 0, 961306
1670603226794, 0, 961306
1670603227794, 0, 961306
1670603228794, 0, 961306
1670603229795, 0, 961306
1670603230795, 0, 961306
1670603231795, 0, 961306
1670603232795, 0, 961306
1670603233795, 0, 961306
1670603234795, 0, 961306
1670603235796, 0, 961306
1670603236796, 0, 961306
1670603237796, 0, 961306
1670603238796, 0, 961306
1670603239796, 0, 961306
1670603240796, 0, 961306
1670603241797, 0, 961306
1670603242797, 0, 961306
1670603243797, 0, 961306
1670603244797, 0, 961306
1670603245797, 0, 961306
1670603246797, 0, 961306
1670603247798, 0, 961306
1670603248798, 0, 961306
1670603249798, 0, 961306
1670603250798, 0, 961306
1670603251798, 0, 961306
1670603252798, 0, 961306
1670603253798, 0, 961306
1670603254799, 0, 961306
1670603255799, 0, 961306
1670603256799, 0, 961306
1670603257799, 0, 961306
1670603258799, 0, 961306
1670603259799, 0, 961306
1670603260800, 0, 961306
1670603261800, 0, 961306
1670603262800, 0, 961306
1670603263800, 0, 961306
1670603264800, 0, 961306
1670603265800, 0, 961306
1670603266801, 0, 961306
1670603267801, 0, 961306
1670603268801, 0, 961306
1670603269801, 0, 961306
1670603270801, 0, 961306
1670603271801, 0, 961306
1670603272802, 0, 961306
1670603273802, 0, 961306
1670603274802, 0, 961306
1670603275802, 0, 961306
1670603276802, 0, 961306
1670603277802, 0, 961306
1670603278803, 0, 961306
1670603279803, 0, 961306
1670603280803, 0, 961306
1670603281803, 0, 961306
1670603282803, 0, 961306
1670603283803, 0, 961306
1670603284804, 0, 961306
1670603285804, 0, 961306
1670603286804, 0, 961306
1670603287804, 0, 961306
1670603288804, 0, 961306
1670603289804, 0, 961306
1670603290805, 0, 961306
1670603291805, 0, 961306
1670603292805, 0, 961306
1670603293805, 0, 961306
1670603294805, 0, 961306
1670603295805, 0, 961306
1670603296805, 0, 961306
1670603297806, 0, 961306
1670603298806, 0, 961306
1670603299806, 0, 961306
1670603300806, 0, 961306
1670603301806, 0, 961306
1670603302806, 0, 961306
1670603303807, 0, 961306
1670603304807, 0, 961306
1670603305807, 0, 961306
1670603306807, 0, 961306
1670603307807, 0, 961306
1670603308808, 0, 961306
1670603309808, 0, 961306
1670603310808, 0, 961306
1670603311808, 0, 961306
1670603312808, 0, 961306
1670603313808, 0, 961306
1670603314808, 0, 961306
1670603315809, 0, 961306
1670603316809, 0, 961306
1670603317809, 0, 961306
1670603318809, 0, 961306
1670603319809, 0, 961306
1670603320809, 0, 961306
1670603321810, 0, 961306
1670603322810, 0, 961306
1670603323810, 0, 961306
1670603324810, 0, 961306
1670603325810, 0, 961306
1670603326810, 0, 961306
1670603327811, 0, 961306
1670603328811, 0, 961306
1670603329811, 0, 961306
1670603330811, 0, 961306
1670603331811, 0, 961306
1670603332811, 0, 961306
1670603333812, 0, 961306
1670603334812, 0, 961306
1670603335812, 0, 961306
1670603336812, 0, 961306
1670603337812, 0, 961306
1670603338812, 0, 961306
1670603339813, 0, 961306
1670603340813, 0, 961306
1670603341813, 0, 961306
1670603342813, 0, 961306
1670603343813, 0, 961306
1670603344813, 0, 961306
1670603345813, 0, 961306
1670603346814, 0, 961306
1670603347814, 0, 961306
1670603348814, 0, 961306
1670603349814, 0, 961306
1670603350814, 0, 961306
1670603351814, 0, 961306
1670603352815, 0, 961306
1670603353815, 0, 961306
1670603354815, 0, 961306
1670603355815, 0, 961306
1670603356815, 0, 961306
1670603357815, 0, 961306
1670603358816, 0, 961306
1670603359816, 0, 961306
1670603360816, 0, 961306
1670603361816, 0, 961306
1670603362816, 0, 961306
1670603363816, 0, 961306
1670603364817, 0, 961306
1670603365817, 0, 961306
1670603366817, 0, 961306
1670603367817, 0, 961306
1670603368817, 0, 961306
1670603369817, 0, 961306
1670603370818, 0, 961306
1670603371818, 0, 961306
1670603372818, 0, 961306
1670603373818, 0, 961306
1670603374818, 0, 961306
1670603375818, 0, 961306
1670603376819, 0, 961306
1670603377819, 0, 961306
1670603378819, 0, 961306
1670603379819, 0, 961306
1670603380819, 0, 961306
1670603381819, 0, 961306
1670603382820, 0, 961306
1670603383820, 0, 961306
1670603384820, 0, 961306
1670603385820, 0, 961306
1670603386820, 0, 961306
1670603387820, 0, 961306
1670603388821, 0, 961306
1670603389821, 0, 961306
1670603390821, 0, 961306
1670603391821, 0, 961306
1670603392821, 0, 961306
1670603393821, 0, 961306
1670603394822, 0, 961306
1670603395822, 0, 961306
1670603396822, 0, 961306
1670603397822, 0, 961306
1670603398822, 0, 961306
1670603399822, 0, 961306
1670603400822, 0, 961306
1670603401823, 0, 961306
1670603402823, 0, 961306
1670603403823, 0, 961306
1670603404823, 0, 961306
1670603405823, 0, 961306
1670603406823, 0, 961306
1670603407824, 0, 961306
1670603408824, 0, 961306
1670603409824, 0, 961306
1670603410824, 0, 961306
1670603411824, 0, 961306
1670603412824, 0, 961306
1670603413825, 0, 961306
1670603414825, 0, 961306
1670603415825, 0, 961306
1670603416825, 0, 961306
1670603417825, 0, 961306
1670603418825, 0, 961306
1670603419826, 0, 961306
1670603420826, 0, 961306
1670603421826, 0, 961306
1670603422826, 0, 961306
1670603423826, 0, 961306
1670603424826, 0, 961306
1670603425826, 0, 961306
1670603426827, 0, 961306
1670603427827, 0, 961306
1670603428827, 0, 961306
1670603429827, 0, 961306
1670603430827, 0, 961306
1670603431827, 0, 961306
1670603432828, 0, 961306
1670603433828, 0, 961306
1670603434828, 0, 961306
1670603435828, 0, 961306
1670603436828, 0, 961306
1670603437828, 0, 961306
1670603438829, 0, 961306
1670603439829, 0, 961306
1670603440829, 0, 961306
1670603441829, 0, 961306
1670603442829, 0, 961306
1670603443829, 0, 961306
1670603444830, 0, 961306
1670603445830, 0, 961306
1670603446830, 0, 961306
1670603447830, 0, 961306
1670603448830, 0, 961306
1670603449830, 0, 961306
1670603450831, 0, 961306
1670603451831, 0, 961306
1670603452831, 0, 961306
1670603453831, 0, 961306
1670603454831, 0, 961306
1670603455831, 0, 961306
1670603456832, 0, 961306
1670603457832, 0, 961306
1670603458832, 0, 961306
1670603459832, 0, 961306
1670603460832, 0, 961306
1670603461832, 0, 961306
1670603462833, 0, 961306
1670603463833, 0, 961306
1670603464833, 0, 961306
1670603465833, 0, 961306
1670603466833, 0, 961306
1670603467833, 0, 961306
1670603468833, 0, 961306
1670603469834, 0, 961306
1670603470834, 0, 961306
1670603471834, 0, 961306
1670603472834, 0, 961306
1670603473834, 0, 961306
1670603474834, 0, 961306
1670603475835, 0, 961306
1670603476835, 0, 961306
1670603477835, 0, 961306
1670603478835, 0, 961306
1670603479835, 0, 961306
1670603480835, 0, 961306
1670603481836, 0, 961306
1670603482836, 0, 961306
1670603483836, 0, 961306
1670603484836, 0, 961306
1670603485836, 0, 961306
1670603486836, 0, 961306
1670603487837, 0, 961306
1670603488837, 0, 961306
1670603489837, 0, 961306
1670603490837, 0, 961306
1670603491837, 0, 961306
1670603492837, 0, 961306
1670603493838, 0, 961306
1670603494838, 0, 961306
1670603495838, 0, 961306
1670603496838, 0, 961306
1670603497838, 0, 961306
1670603498838, 0, 961306
1670603499839, 0, 961306
1670603500839, 0, 961306
1670603501839, 0, 961306
1670603502839, 0, 961306
1670603503839, 0, 961306
1670603504839, 0, 961306
1670603505840, 0, 961306
1670603506840, 0, 961306
1670603507840, 0, 961306
1670603508840, 0, 961306
1670603509840, 0, 961306
1670603510840, 0, 961306
1670603511841, 0, 961306
1670603512841, 0, 961306
1670603513841, 0, 961306
1670603514841, 0, 961306
1670603515841, 0, 961306
1670603516841, 0, 961306
1670603517841, 0, 961306
1670603518842, 0, 961306
1670603519842, 0, 961306
1670603520842, 0, 961306
1670603521842, 0, 961306
1670603522842, 0, 961306
1670603523842, 0, 961306
1670603524843, 0, 961306
1670603525843, 0, 961306
1670603526843, 0, 961306
1670603527843, 0, 961306
1670603528843, 0, 961306
1670603529843, 0, 961306
1670603530844, 0, 961306
1670603531844, 0, 961306
1670603532844, 0, 961306
1670603533844, 0, 961306
1670603534844, 0, 961306
1670603535844, 0, 961306
1670603536845, 0, 961306
1670603537845, 0, 961306
1670603538845, 0, 961306
1670603539845, 0, 961306
1670603540845, 0, 961306
1670603541845, 0, 961306
1670603542846, 0, 961306
1670603543846, 0, 961306
1670603544846, 0, 961306
1670603545846, 0, 961306
1670603546846, 0, 961306
1670603547846, 0, 961306
1670603548846, 0, 961306
1670603549847, 0, 961306
1670603550847, 0, 961306
1670603551847, 0, 961306
1670603552847, 0, 961306
1670603553847, 0, 961306
1670603554847, 0, 961306
1670603555848, 0, 961306
1670603556848, 0, 961306
1670603557848, 0, 961306
1670603558848, 0, 961306
1670603559848, 0, 961306
1670603560848, 0, 961306
1670603561849, 0, 961306
1670603562849, 0, 961306
1670603563849, 0, 961306
1670603564849, 0, 961306
1670603565849, 0, 961306
1670603566849, 0, 961306
1670603567850, 0, 961306
1670603568850, 0, 961306
1670603569850, 0, 961306
1670603570850, 0, 961306
1670603571850, 0, 961306
1670603572850, 0, 961306
1670603573850, 0, 961306
1670603574851, 0, 961306
1670603575851, 0, 961306
1670603576851, 0, 961306
1670603577851, 0, 961306
1670603578851, 0, 961306
1670603579851, 0, 961306
1670603580852, 0, 961306
1670603581852, 0, 961306
1670603582852, 0, 961306
1670603583852, 0, 961306
1670603584852, 0, 961306
1670603585852, 0, 961306
1670603586853, 0, 961306
1670603587853, 0, 961306
1670603588853, 0, 961306
1670603589853, 0, 961306
1670603590853, 0, 961306
1670603591853, 0, 961306
1670603592854, 0, 961306
1670603593854, 0, 961306
1670603594854, 0, 961306
1670603595854, 0, 961306
1670603596854, 0, 961306
1670603597854, 0, 961306
1670603598855, 0, 961306
1670603599855, 0, 961306
1670603600855, 0, 961306
1670603601855, 0, 961306
1670603602855, 0, 961306
1670603603855, 0, 961306
1670603604855, 0, 961306
1670603605856, 0, 961306
1670603606856, 0, 961306
1670603607856, 0, 961306
1670603608856, 0, 961306
1670603609856, 0, 961306
1670603610856, 0, 961306
1670603611857, 0, 961306
1670603612857, 0, 961306
1670603613857, 0, 961306
1670603614857, 0, 961306
1670603615857, 0, 961306
1670603616857, 0, 961306
1670603617858, 0, 961306
1670603618858, 0, 961306
1670603619858, 0, 961306
1670603620858, 0, 961306
1670603621858, 0, 961306
1670603622858, 0, 961306
1670603623859, 0, 961306
1670603624859, 0, 961306
1670603625859, 0, 961306
1670603626859, 0, 961306
1670603627859, 0, 961306
1670603628859, 0, 961306
1670603629860, 0, 961306
1670603630860, 0, 961306
1670603631860, 0, 961306
1670603632860, 0, 961306
1670603633860, 0, 961306
1670603634860, 0, 961306
1670603635861, 0, 961306
1670603636861, 0, 961306
1670603637861, 0, 961306
1670603638861, 0, 961306
1670603639861, 0, 961306
1670603640861, 0, 961306
1670603641861, 0, 961306
1670603642862, 0, 961306
1670603643862, 0, 961306
1670603644862, 0, 961306
1670603645862, 0, 961306
1670603646862, 0, 961306
1670603647862, 0, 961306
1670603648863, 0, 961306
1670603649863, 0, 961306
1670603650863, 0, 961306
1670603651863, 0, 961306
1670603652863, 0, 961306
1670603653863, 0, 961306
1670603654864, 0, 961306
1670603655864, 0, 961306
1670603656864, 0, 961306
1670603657864, 0, 961306
1670603658864, 0, 961306
1670603659864, 0, 961306
1670603660865, 0, 961306
1670603661865, 0, 961306
1670603662865, 0, 961306
1670603663865, 0, 961306
1670603664865, 0, 961306
1670603665865, 0, 961306
1670603666866, 0, 961306
1670603667866, 0, 961306
1670603668866, 0, 961306
1670603669866, 0, 961306
1670603670866, 0, 961306
1670603671866, 0, 961306
1670603672866, 0, 961306
1670603673867, 0, 961306
1670603674867, 0, 961306
1670603675867, 0, 961306
1670603676867, 0, 961306
1670603677867, 0, 961306
1670603678867, 0, 961306
1670603679868, 0, 961306
1670603680868, 0, 961306
1670603681868, 0, 961306
1670603682868, 0, 961306
1670603683868, 0, 961306
1670603684868, 0, 961306
1670603685869, 0, 961306
1670603686869, 0, 961306
1670603687869, 0, 961306
1670603688869, 0, 961306
1670603689869, 0, 961306
1670603690869, 0, 961306
1670603691869, 0, 961306
1670603692870, 0, 961306
1670603693870, 0, 961306
1670603694870, 0, 961306
1670603695870, 0, 961306
1670603696870, 0, 961306
1670603697870, 0, 961306
1670603698871, 0, 961306
1670603699871, 0, 961306
1670603700871, 0, 961306
1670603701871, 0, 961306
1670603702871, 0, 961306
1670603703871, 0, 961306
1670603704872, 0, 961306
1670603705872, 0, 961306
1670603706872, 0, 961306
1670603707872, 0, 961306
1670603708872, 0, 961306
1670603709872, 0, 961306
1670603710873, 0, 961306
1670603711873, 0, 961306
1670603712873, 0, 961306
1670603713873, 0, 961306
1670603714873, 0, 961306
1670603715873, 0, 961306
1670603716874, 0, 961306
1670603717874, 0, 961306
1670603718874, 0, 961306
1670603719874, 0, 961306
1670603720874, 0, 961306
1670603721874, 0, 961306
1670603722874, 0, 961306
1670603723875, 0, 961306
1670603724875, 0, 961306
1670603725875, 0, 961306
1670603726875, 0, 961306
1670603727875, 0, 961306
1670603728875, 0, 961306
1670603729876, 0, 961306
1670603730876, 0, 961306
1670603731876, 0, 961306
1670603732876, 0, 961306
1670603733876, 0, 961306
1670603734876, 0, 961306
1670603735877, 0, 961306
1670603736877, 0, 961306
1670603737877, 0, 961306
1670603738877, 0, 961306
1670603739877, 0, 961306
1670603740877, 0, 961306
1670603741877, 0, 961306
1670603742878, 0, 961306
1670603743878, 0, 961306
1670603744878, 0, 961306
1670603745878, 0, 961306
1670603746878, 0, 961306
1670603747878, 0, 961306
1670603748879, 0, 961306
1670603749879, 0, 961306
1670603750879, 0, 961306
1670603751879, 0, 961306
1670603752879, 0, 961306
1670603753879, 0, 961306
1670603754880, 0, 961306
1670603755880, 0, 961306
1670603756880, 0, 961306
1670603757880, 0, 961306
1670603758880, 0, 961306
1670603759880, 0, 961306
1670603760881, 0, 961306
1670603761881, 0, 961306
1670603762881, 0, 961306
1670603763881, 0, 961306
1670603764881, 0, 961306
1670603765881, 0, 961306
1670603766882, 0, 961306
1670603767882, 0, 961306
1670603768882, 0, 961306
1670603769882, 0, 961306
1670603770882, 0, 961306
1670603771882, 0, 961306
1670603772883, 0, 961306
1670603773883, 0, 961306
1670603774883, 0, 961306
1670603775883, 0, 961306
1670603776883, 0, 961306
1670603777883, 0, 961306
1670603778883, 0, 961306
1670603779884, 0, 961306
1670603780884, 0, 961306
1670603781884, 0, 961306
1670603782884, 0, 961306
1670603783884, 0, 961306
1670603784884, 0, 961306
1670603785885, 0, 961306
1670603786885, 0, 961306
1670603787885, 0, 961306
1670603788885, 0, 961306
1670603789885, 0, 961306
1670603790885, 0, 961306
1670603791886, 0, 961306
1670603792886, 0, 961306
1670603793886, 0, 961306
1670603794886, 0, 961306
1670603795886, 0, 961306
1670603796886, 0, 961306
1670603797887, 0, 961306
1670603798887, 0, 961306
1670603799887, 0, 961306
1670603800887, 0, 961306
1670603801887, 0, 961306
1670603802887, 0, 961306
1670603803887, 0, 961306
1670603804888, 0, 961306
1670603805888, 0, 961306
1670603806888, 0, 961306
1670603807888, 0, 961306
1670603808888, 0, 961306
1670603809888, 0, 961306
1670603810889, 0, 961306
1670603811889, 0, 961306
1670603812889, 0, 961306
1670603813889, 0, 961306
1670603814889, 0, 961306
1670603815889, 0, 961306
1670603816890, 0, 961306
1670603817890, 0, 961306
1670603818890, 0, 961306
1670603819890, 0, 961306
1670603820890, 0, 961306
1670603821890, 0, 961306
1670603822891, 0, 961306
1670603823891, 0, 961306
1670603824891, 0, 961306
1670603825891, 0, 961306
1670603826891, 0, 961306
1670603827891, 0, 961306
1670603828891, 0, 961306
1670603829892, 0, 961306
1670603830892, 0, 961306
1670603831892, 0, 961306
1670603832892, 0, 961306
1670603833892, 0, 961306
1670603834892, 0, 961306
1670603835893, 0, 961306
1670603836893, 0, 961306
1670603837893, 0, 961306
1670603838893, 0, 961306
1670603839893, 0, 961306
1670603840893, 0, 961306
1670603841894, 0, 961306
1670603842894, 0, 961306
1670603843894, 0, 961306
1670603844894, 0, 961306
1670603845894, 0, 961306
1670603846894, 0, 961306
1670603847895, 0, 961306
1670603848895, 0, 961306
1670603849895, 0, 961306
1670603850895, 0, 961306
1670603851895, 0, 961306
1670603852895, 0, 961306
1670603853895, 0, 961306
1670603854896, 0, 961306
1670603855896, 0, 961306
1670603856896, 0, 961306
1670603857896, 0, 961306
1670603858896, 0, 961306
1670603859896, 0, 961306
1670603860897, 0, 961306
1670603861897, 0, 961306
1670603862897, 0, 961306
1670603863897, 0, 961306
1670603864897, 0, 961306
1670603865897, 0, 961306
1670603866898, 0, 961306
1670603867898, 0, 961306
1670603868898, 0, 961306
1670603869898, 0, 961306
1670603870898, 0, 961306
1670603871898, 0, 961306
1670603872899, 0, 961306
1670603873899, 0, 961306
1670603874899, 0, 961306
1670603875899, 0, 961306
1670603876899, 0, 961306
1670603877899, 0, 961306
1670603878899, 0, 961306
1670603879900, 0, 961306
1670603880900, 0, 961306
1670603881900, 0, 961306
1670603882900, 0, 961306
1670603883900, 0, 961306
1670603884900, 0, 961306
1670603885901, 0, 961306
1670603886901, 0, 961306
1670603887901, 0, 961306
1670603888901, 0, 961306
1670603889901, 0, 961306
1670603890901, 0, 961306
1670603891902, 0, 961306
1670603892902, 0, 961306
1670603893902, 0, 961306
1670603894902, 0, 961306
1670603895902, 0, 961306
1670603896902, 0, 961306
1670603897903, 0, 961306
1670603898903, 0, 961306
1670603899903, 0, 961306
1670603900903, 0, 961306
1670603901903, 0, 961306
1670603902903, 0, 961306
1670603903903, 0, 961306
1670603904904, 0, 961306
1670603905904, 0, 961306
1670603906905, 0, 961306
1670603907905, 0, 961306
1670603908905, 0, 961306
1670603909905, 0, 961306
1670603910905, 0, 961306
1670603911905, 0, 961306
1670603912906, 0, 961306
1670603913906, 0, 961306
1670603914906, 0, 961306
1670603915906, 0, 961306
1670603916906, 0, 961306
1670603917906, 0, 961306
1670603918907, 0, 961306
1670603919907, 0, 961306
1670603920907, 0, 961306
1670603921907, 0, 961306
1670603922907, 0, 961306
1670603923907, 0, 961306
1670603924908, 0, 961306
1670603925908, 0, 961306
1670603926908, 0, 961306
1670603927908, 0, 961306
1670603928908, 0, 961306
1670603929908, 0, 961306
1670603930908, 0, 961306
1670603931909, 0, 961306
1670603932909, 0, 961306
1670603933909, 0, 961306
1670603934909, 0, 961306
1670603935909, 0, 961306
1670603936909, 0, 961306
1670603937910, 0, 961306
1670603938910, 0, 961306
1670603939910, 0, 961306
1670603940910, 0, 961306
1670603941910, 0, 961306
1670603942910, 0, 961306
1670603943911, 0, 961306
1670603944911, 0, 961306
1670603945911, 0, 961306
1670603946911, 0, 961306
1670603947911, 0, 961306
1670603948911, 0, 961306
1670603949912, 0, 961306
1670603950912, 0, 961306
1670603951912, 0, 961306
1670603952912, 0, 961306
1670603953912, 0, 961306
1670603954912, 0, 961306
1670603955913, 0, 961306
1670603956913, 0, 961306
1670603957913, 0, 961306
1670603958913, 0, 961306
1670603959913, 0, 961306
1670603960913, 0, 961306
1670603961913, 0, 961306
1670603962914, 0, 961306
1670603963914, 0, 961306
1670603964914, 0, 961306
1670603965914, 0, 961306
1670603966914, 0, 961306
1670603967914, 0, 961306
1670603968915, 0, 961306
1670603969915, 0, 961306
1670603970915, 0, 961306
1670603971915, 0, 961306
1670603972915, 0, 961306
1670603973915, 0, 961306
1670603974916, 0, 961306
1670603975916, 0, 961306
1670603976916, 0, 961306
1670603977916, 0, 961306
1670603978916, 0, 961306
1670603979916, 0, 961306
1670603980917, 0, 961306
1670603981917, 0, 961306
1670603982917, 0, 961306
1670603983917, 0, 961306
1670603984917, 0, 961306
1670603985917, 0, 961306
1670603986917, 0, 961306
1670603987918, 0, 961306
1670603988918, 0, 961306
1670603989918, 0, 961306
1670603990918, 0, 961306
1670603991918, 0, 961306
1670603992918, 0, 961306
1670603993919, 0, 961306
1670603994919, 0, 961306
1670603995919, 0, 961306
1670603996919, 0, 961306
1670603997919, 0, 961306
1670603998919, 0, 961306
1670603999920, 0, 961306
1670604000920, 0, 961306
1670604001920, 0, 961306
1670604002920, 0, 961306
1670604003920, 0, 961306
1670604004920, 0, 961306
1670604005921, 0, 961306
1670604006921, 0, 961306
1670604007921, 0, 961306
1670604008921, 0, 961306
1670604009921, 0, 961306
1670604010921, 0, 961306
1670604011922, 0, 961306
1670604012922, 0, 961306
1670604013922, 0, 961306
1670604014922, 0, 961306
1670604015922, 0, 961306
1670604016922, 0, 961306
1670604017923, 0, 961306
1670604018923, 0, 961306
1670604019923, 0, 961306
1670604020923, 0, 961306
1670604021923, 0, 961306
1670604022923, 0, 961306
1670604023924, 0, 961306
1670604024924, 0, 961306
1670604025924, 0, 961306
1670604026924, 0, 961306
1670604027924, 0, 961306
1670604028924, 0, 961306
1670604029925, 0, 961306
1670604030925, 0, 961306
1670604031925, 0, 961306
1670604032925, 0, 961306
1670604033925, 0, 961306
1670604034925, 0, 961306
1670604035925, 0, 961306
1670604036926, 0, 961306
1670604037926, 0, 961306
1670604038926, 0, 961306
1670604039926, 0, 961306
1670604040926, 0, 961306
1670604041926, 0, 961306
1670604042927, 0, 961306
1670604043927, 0, 961306
1670604044927, 0, 961306
1670604045927, 0, 961306
1670604046927, 0, 961306
1670604047927, 0, 961306
1670604048928, 0, 961306
1670604049928, 0, 961306
1670604050928, 0, 961306
1670604051928, 0, 961306
1670604052928, 0, 961306
1670604053928, 0, 961306
1670604054929, 0, 961306
1670604055929, 0, 961306
1670604056929, 0, 961306
